views,likes,dislikes,comment_count
825518,34854,1552,14973
25499,434,88,80
27234,997,13,139
582775,20046,778,1564
43564,2559,31,286
6326,81,6,18
323344,14004,1110,3650
140455,5971,309,614
18524908,580025,109188,77580
1406323,119654,2688,7238
64330,1829,21,145
23795,0,0,863
402777,3972,322,375
102586,616,34,86
822779,15175,461,3004
351041,16457,223,1658
969690,30710,379,2717
2706950,28693,730,2413
410484,8320,585,1307
4342804,3978,554,1175
968389,19730,706,736
6435599,301440,13771,12548
9754576,404238,7575,19583
227226,3053,1858,1274
2041783,69134,1201,3504
1143479,15955,241,1756
4683106,763,60,178
1584032,66218,1063,3883
233434,21325,299,1851
3363100,202829,4545,21486
442124,22882,164,2023
2914975,198609,6043,46233
9998724,209659,6906,12609
317857,1260,4676,2164
241302,9051,209,512
1648200,15336,1903,2400
541258,9221,769,536
46138,251,320,143
302335,8727,307,625
2230091,372309,1010,27113
1631543,13928,424,1260
569104,5915,1644,1686
226186,2310,421,1145
2302,2,0,0
26344,201,430,279
2374161,74224,7365,7385
39761,1167,16,60
295529,3568,1163,954
105598,3847,34,409
549516,4071,5281,2410
1157929,30496,3576,9089
413812,56043,353,3939
966763,61128,1412,6150
246290,11139,210,436
105799,167,45,381
3014075,111876,2392,6511
715733,23367,346,3417
424587,24420,142,1668
879710,46300,1928,5175
1313336,30540,1034,2018
25787,756,41,126
19459,148,12,12
2271446,73707,923,1502
194210,8883,92,1904
278356,15032,295,678
1056913,35413,1084,6266
132459,0,0,0
1315025,30613,2910,3834
783138,19382,898,218
558164,32980,416,3578
23164093,1949284,476337,636100
582590,24897,2228,2626
19415,360,38,24
74334,724,194,180
972593,20251,1000,1618
5217,37,0,4
786442,114291,602,8955
4924380,1272,291,46
6636089,454167,4171,53032
697046,11967,1006,6663
50131,2839,27,250
226384,7131,322,908
365549,9838,609,808
3902,13,0,4
419536,14453,406,2260
3867530,116569,9165,20035
4593,10,3,2
884200,60598,768,10224
120792,1853,57,444
292939,9525,282,1020
14942,1170,12,151
151965,1241,99,570
3633818,164463,2020,13091
147972,6444,93,364
26297,268,32,107
1913818,67138,2540,5012
848919,113124,1580,15449
109832,2760,153,245
1293220,221123,842,11784
644233,10365,1186,1107
1670942,1947,332,535
1352843,43553,863,6734
77899,803,27,57
455502,9247,231,898
314621,4961,351,916
856923,2742,413,137
422227,21854,124,978
137857,12235,188,891
98180,187,613,306
76450,343,11,33
3754502,148892,2018,4529
880121,62760,722,10755
3188888,97111,2821,8050
6857654,72278,5959,12337
201310,6708,106,602
91424,846,70,126
2254168,93059,2226,7436
196736,10070,104,379
161072,8890,95,417
500203,15065,70,1365
857897,24021,483,2760
3327,9,2,2
1599899,20145,5138,8620
368027,8028,148,294
233482,7852,78,769
495972,45095,338,2312
1173366,7732,234,416
93591,3154,90,1353
2627504,46902,5537,12297
235020,4249,127,236
931571,133479,466,11359
1189824,6781,1218,3630
226278,6918,68,166
3068,20,5,10
3055492,109426,1729,4016
17342,768,4,74
2326176,172597,1286,47828
277229,14012,194,1663
2091534,58896,2246,6315
148895,2181,429,473
71075,602,211,59
29090799,1017919,15066,51282
72607,1130,113,264
160409,20169,80,2799
790865,39472,231,760
290138,0,0,330
437271,6959,88,635
689313,38244,549,1680
10080696,298771,11449,18549
4761109,208937,2679,18995
2393894,46472,36669,20572
3076655,6279,501,1094
2041051,122092,1019,17164
1339479,47519,1659,3503
1075505,11798,2715,2309
283154,960,1300,1226
588196,6264,132,749
423463,14968,501,1083
804777,2478,382,207
950777,67036,844,2693
495083,14362,319,510
415170,3546,17545,3944
701944,14526,638,1042
994725,19895,1101,2502
197456,1248,973,3566
7735840,150472,2277,18130
696751,3943,2210,2224
74362,599,212,989
437729,12094,1007,2883
770520,4566,1387,1227
176543,1480,215,468
4662973,49340,7729,3464
10964492,859235,21765,107746
536869,13966,981,2007
372615,1537,1723,577
189454,4977,631,2193
4866080,53526,6450,12235
557760,21788,531,1878
213828,4667,175,248
488855,8347,876,1357
407105,15861,266,2776
138144,19122,140,1499
221859,10466,133,825
93244,8289,35,580
1082127,16995,2424,3518
222873,5688,255,662
217985,10274,75,1262
90514,341,430,316
296001,2177,74,927
1122381,5424,292,394
357963,4519,833,1960
269901,5936,891,703
23049,344,529,310
493230,9086,1192,3374
944775,18802,2740,5417
2452181,70667,9302,17722
464384,56843,396,2872
33977,384,44,23
353142,9834,335,1298
152236,6267,334,656
1303771,48479,2740,19667
2493,8,12,5
1276082,446,677,857
187016,3858,61,251
591891,39459,649,6989
97882,2420,78,280
470273,21313,406,3068
74080,1977,22,162
34772,717,62,68
251158,9059,290,1705
854491,35672,1578,15437
7621,98,6,18
28163,468,92,84
31984,2520,14,210
155006,2607,43,832
608289,20629,795,1601
60798,3178,39,325
29423,1059,12,145
829526,15214,464,1993
348752,14976,1145,3293
14513,124,3,13
26687,203,430,279
20814284,610574,116170,79735
1442099,121092,2710,7340
344057,1312,4883,2291
24249,0,0,769
373363,17157,239,1722
1363699,42885,511,3752
2909763,29924,773,2429
434977,8553,614,1407
1194233,22905,775,838
5186744,4935,651,1231
11595277,441321,8366,20211
6854621,312210,14290,12928
24492,621,40,169
2297105,73435,1314,3728
1216139,16433,249,1795
272142,9729,231,535
254446,22451,320,1920
313474,8938,314,639
9627575,1007,94,264
1651882,67621,1095,3924
3761992,209756,4774,21806
514874,24061,186,2063
3017144,201366,6163,46758
12458711,229956,7761,12924
1694595,15585,1928,2421
596467,10023,773,317
47639,252,322,155
42720,1215,17,61
1691529,14149,434,1235
2327512,378056,1034,27299
242506,2408,430,1216
591650,6078,1666,1689
2397,2,0,0
445776,57578,396,3947
287787,15372,299,671
56197,1108,211,213
2430280,75034,7472,7540
245528,7377,344,982
109184,3912,34,463
331981,4008,1182,902
419327,11065,705,861
602137,25126,2298,2660
89108,5243,31,397
603282,4182,5444,2458
1301342,33365,3988,9446
574085,33506,426,3665
302287,12573,236,539
109625,169,45,337
3488253,117507,2524,6657
738199,23792,362,3466
1063586,63852,1491,6338
708109,12092,1016,6669
20767,151,12,10
467560,26757,156,1776
976513,48252,2020,5254
1351061,31055,1049,2032
3092764,86851,1105,1613
205516,9197,101,1719
1654156,36555,3985,4633
20083,361,40,24
1164383,37404,1136,6687
132735,0,0,0
175118,7641,114,410
787693,19406,901,217
800579,115392,606,9158
6078,47,0,3
23742391,1970266,487820,647524
81865,802,204,204
53577,2951,32,258
1024375,20992,1017,1708
105801,912,73,131
5920173,1338,309,33
302053,9632,287,1047
7753675,477422,4610,55392
212858,27,591,209
26592,770,41,129
3957,13,0,4
79819,807,27,56
427256,14591,409,2275
894514,60879,772,10265
3946357,118169,9279,20236
34551,1432,14,249
382288,3857,348,495
16387,1227,12,159
865918,114544,1602,15635
4734,11,3,2
1319753,223647,850,11860
123828,1891,57,447
660467,10483,1221,1145
155341,1263,99,571
10891,771,5,79
26668,272,34,110
3848009,166757,2079,13175
1944212,67982,2565,5069
112376,2788,158,247
469539,9372,238,910
161460,2266,440,480
1791693,1975,342,529
1389245,43974,879,6789
319017,4994,357,936
548658,26021,143,1214
140815,12313,193,891
864149,2772,414,138
4188327,155328,2118,4647
98683,187,615,332
952677,66539,771,11284
3343908,99337,2915,8278
7227939,72979,6069,12587
26102,2246,10,199
208865,1542,62,190
207272,6802,110,603
177613,9578,100,433
238483,7894,81,778
507753,45824,341,2333
2368518,96698,2336,7689
211469,10587,107,414
520176,15243,70,1394
1257486,7301,940,3459
234280,1349,7,488
3519,9,2,2
1612824,20222,5164,8678
392119,8472,154,324
1207578,8198,243,446
4857665,32918,2603,0
2390395,30286,9016,10766
1697125,64867,4416,4674
269906,0,0,0
539185,7998,2323,5635
12729263,335771,14040,20653
7109996,251396,3991,22468
1469703,17050,13992,3441
409337,10183,305,654
1518483,11284,337,1213
268074,18275,453,1028
206786,1224,100,370
394816,6103,130,457
319019,19477,475,1492
373435,6783,3369,2586
2259723,129788,1196,18060
4650685,7791,626,1384
77966,1208,262,216
1486238,49860,2000,3749
1242701,12943,3066,2486
321566,1021,1580,1332
214528,1320,1149,3666
85322,645,261,1093
95083,2704,91,289
607231,18808,632,1312
1636031,88710,1236,3341
199486,2176,1248,715
778903,18807,474,644
314691,14872,490,708
467531,4028,20385,4612
3588413,9177,3471,530
870225,16550,736,1173
142819,4258,254,1728
1131153,21530,1256,2722
938191,22331,1144,8316
191099,13501,119,1019
9159408,165056,2567,17398
996318,119634,1143,7922
797881,4293,2468,2440
393206,1605,1884,606
11038,89,52,55
487122,12731,1167,3107
865411,5018,1595,1412
149962,1067,127,1866
179107,6343,144,307
4926270,53535,7863,3695
264158,1919,309,673
359468,21732,183,2417
14013469,935563,24263,116016
137399,6524,65,396
650620,15332,1092,2205
47455,826,13,49
29238,477,92,86
1707910,72877,847,4187
375118,4563,856,1957
50348,840,21,223
206083,5217,667,2215
156962,20829,150,1572
361432,2981,202,296
5147621,55076,6752,12159
654256,23892,610,2037
563746,4429,54,94
59833,571,65,185
1030529,9398,346,2208
313962,6506,202,279
1649673,14639,755,4185
137744,10511,43,766
240897,10715,84,1273
535211,8791,929,1429
441007,16475,275,2840
64143,1782,111,122
493457,17321,507,2583
256902,11423,149,853
1274946,18880,2749,3607
242805,6029,271,692
195396,2178,90,217
172879,2986,343,745
510701,9210,1208,3458
109455,4448,58,379
125370,420,513,367
221288,4262,71,264
987475,19170,2809,5478
476723,57899,401,2894
26970,370,570,323
109763,1495,165,441
116383,15750,164,923
286685,6073,923,705
41187,425,57,25
2078,7,0,0
8493,107,6,19
2610992,74893,9796,18687
880055,36151,1613,15570
270201,9377,299,1750
157443,6420,348,521
367801,10088,345,1333
121421,661,36,82
1332696,49097,2773,19917
1356811,540,772,956
617757,40418,672,7102
500018,22085,435,3184
36823,745,66,71
2577,8,12,5
60262,4804,122,736
60262,4804,122,736
628316,20994,800,1633
432669,4041,329,338
33960,2619,15,227
71698,3481,43,336
387815,17593,248,1812
32461,1122,12,170
25406,634,40,137
833486,15229,465,1995
377867,15857,1184,3453
1493602,123219,2738,7411
24540,0,0,770
26839,203,430,322
4087,99,13,18
368465,1348,5054,2406
451523,3606,149,550
22995642,634337,120686,81634
1735050,54452,674,4542
250060,2428,435,1232
7167791,318967,14699,13265
449564,8726,624,1457
1712724,68751,1122,3986
1267482,16791,256,1835
1443369,25976,871,864
298642,10167,244,562
5941348,7398,1130,1541
13809604,475593,9170,20933
269898,23219,330,1965
322747,9110,320,649
252729,7472,56,1462
583124,25076,214,2121
178832,9537,90,570
4089186,214396,4909,22057
55464,1138,214,213
15043210,247709,8609,13399
48526,255,322,154
3100935,203911,6282,47173
804049,4266,5624,2570
2480934,75674,7561,7675
2412639,382528,1063,27385
45037,1246,17,61
475702,58882,431,3951
298666,21524,90,1912
2452,2,0,0
294356,15591,300,678
357299,13388,262,518
213749,9427,102,1751
112034,3970,36,470
263914,7604,374,961
96625,5499,32,412
462594,12035,775,902
112160,171,45,339
590393,34034,432,3730
6855630,1394,323,42
618966,25307,2352,2700
1430059,35537,4377,10255
4005064,121553,2672,6789
765391,24056,372,3505
1171252,66728,1568,6562
21199,151,12,10
205770,16055,200,900
568702,31631,185,2099
176006,12056,79,1203
4011561,97791,1292,1761
1390497,31443,1068,2036
20263,365,40,24
1908094,40909,4789,5210
1278977,38761,1182,6869
1086860,49992,2097,5360
790794,19422,902,223
196571,8519,132,433
6687,56,0,3
24286474,1988746,497847,658130
56819,3051,32,271
810444,116122,611,9191
91161,882,214,249
139068,0,0,0
1083002,21712,1049,1706
275180,942,75,140
4541,144,1,29
313187,9726,292,1058
8876920,495588,4943,57467
27207,786,42,131
1969654,68591,2589,5108
4008,13,0,4
229332,30,629,214
41378,1679,17,323
96288,812,27,55
902928,61134,774,10295
434156,14685,411,2277
4003530,119341,9363,20414
483127,3924,362,506
1417253,44358,893,6858
877585,115391,1621,15749
2087032,64030,2868,5540
710551,26566,1575,3842
70093,1845,215,163
1130738,13948,2893,1865
237548,4134,1183,613
178986,1570,134,223
386725,53155,473,4040
794343,40957,1124,2516
74568,485,57,274
4266,55,45,21
84155,3969,119,245
175400,3000,134,208
167813,986,270,87
176254,2550,135,158
541149,8220,180,358
206006,1530,69,212
72821,1454,35,75
8469,74,17,214
100876,3316,316,599
829584,92392,811,6687
28794,595,38,56
422456,21342,228,1660
214788,7439,267,744
1774982,106738,939,3881
259172,14978,415,2180
54247,221,19,103
91415,3022,56,149
197457,5375,154,1132
429466,29675,236,1165
2254404,88030,6036,6182
5354566,36001,3100,0
767037,29078,585,2066
598207,9784,5467,4466
1706319,21235,17528,6684
847882,14716,473,942
648061,9193,2935,6077
133889,6381,258,721
56771,2923,114,608
114552,2789,190,213
206028,21951,329,2951
41268,2298,63,264
8090511,270828,4793,23897
1258172,27458,554,4785
312316,0,0,0
14420602,356087,15201,21788
1844039,13424,532,1491
125194,1466,39,388
330647,13566,186,734
438441,8846,245,594
1256855,134956,1762,8640
213782,3511,235,0
91193,641,97,82
12100,136,56,75
11300,95,18,112
53882,1208,57,340
42154,962,78,75
396462,7616,168,225
579966,8333,175,565
428711,18862,642,881
11384,123,14,33
32175,1178,100,244
310910,1205,418,3093
73761,2107,111,917
233305,24279,110,1201
135517,10680,90,292
11216,2,14,13
225051,3075,702,1439
386468,948,42,100
50609,1587,42,154
226268,14539,184,1071
1057423,23740,1268,8755
163742,7445,108,1350
425705,1845,36,233
864009,68279,782,4595
22108,308,23,118
430321,7699,1169,1912
353353,20214,528,1572
1889662,77099,914,4359
2355398,133314,1251,18326
2127279,99948,1464,3708
12684,99,60,57
82783,2998,70,272
1548773,50856,2058,3459
114523,5489,72,337
741828,21274,671,1364
218085,1326,1158,3625
213287,5321,687,1928
72339,1375,17,72
9391,30,8,13
56025,1118,59,4
1296226,13287,3141,2113
87226,4713,135,412
5984290,14515,6244,321
265448,1440,131,447
108146,2834,102,258
10186,39,0,0
11440,137,5,13
1191321,22190,1290,2731
531294,18091,545,2730
392478,22821,213,2469
47706,2519,19,265
10130930,176613,2839,18134
5164042,56567,7955,3812
844462,4420,2541,2474
400854,1630,1913,613
500224,12937,1189,3144
523481,100,13,9
413889,24790,383,6226
148553,1902,228,548
174650,12039,57,859
223959,2702,1695,1202
293294,6139,933,647
912697,5203,1627,1390
16773819,995657,26243,121200
15570,65,9,9
5063,50,1,5
65392,593,69,191
330726,19456,532,1043
1421492,462,46,95
151274,6870,74,335
738209,16188,1133,2345
153264,4422,261,1771
467151,17164,284,2889
29635,479,92,86
385681,4588,867,1616
718874,25607,685,2414
1552560,21415,3218,4007
5325220,55849,6907,12237
1066181,9619,364,2076
74090,2184,47,204
268840,2537,112,224
120181,16042,166,916
99674,299,95,22
1715826,14951,782,4208
568949,9187,973,1485
11355,622,7,76
165957,1969,46,88
165308,21722,151,1612
271211,11869,152,889
10640,168,7,156
80482,2116,136,131
72234,4091,56,471
113663,4575,59,346
518644,9266,1211,3411
155347,477,561,402
252823,10984,87,1014
45456,456,62,27
2324,7,0,0
2759913,78367,10332,19047
66665,5046,127,763
484531,58522,408,2919
161302,6523,353,528
376882,10278,353,1457
1024349,19472,2853,5521
125122,669,37,82
253869,4701,86,275
640133,41230,689,7171
1395439,587,814,924
522251,22569,450,3225
37669,754,68,59
1355581,49557,2795,20118
2611,8,12,5
2611,8,12,5
33285,27,3,15
35111,2665,16,230
439119,4047,330,337
285915,9633,305,1759
904555,36647,1647,15710
35615,1217,12,182
85484,3880,50,357
642523,21279,808,1655
25909,637,40,137
836530,15240,465,1994
24737,0,0,772
411705,16819,1221,3648
26921,204,431,322
4176,100,13,17
3788,37,1,5
1542531,124632,2778,7456
376194,1357,5089,2430
25142629,655664,124281,82853
9293828,20467,5000,3240
2018667,62168,782,5082
462151,8902,639,1456
3089155,31203,806,2554
7418792,324091,14954,13461
253965,2444,437,1249
398058,17874,257,1831
1713021,28724,973,892
1301742,17113,260,1873
286155,24031,343,2004
1757705,69586,1142,4034
2734361,58264,1265,3625
642935,25897,229,2174
182333,9629,90,572
4416051,218247,5076,22179
1178444,16617,1242,8441
3070722,193248,3071,15775
1556517,31437,717,1827
1089519,137494,1804,9377
1002503,10687,455,733
158882,4236,223,1019
64002,1928,125,183
296805,3056,57,570
694215,56219,4508,6848
302111,6570,202,586
126371,4096,95,274
83779,2430,64,847
185752,1308,344,672
2693043,141189,5574,16652
254981,4730,566,331
35891,506,217,461
1678285,35987,2602,5398
2148047,78909,4704,5917
328220,10308,159,372
92568,8460,61,326
46683,1523,70,108
656541,4949,1127,1208
69716,3547,210,691
213825,2541,346,537
497695,19525,244,1499
76285,3238,1673,975
144680,2530,43,62
1410896,15873,4044,2521
110882,8224,75,318
319053,4921,1831,780
3199087,5552,1079,705
84672,6737,87,701
851706,79587,820,5278
992803,45549,1327,2865
313103,1445,563,185
155087,788,110,490
354320,727,127,268
23254,120,256,127
167689,5447,182,279
247520,330,36,258
63531,914,120,249
497161,20891,721,2323
65189,3743,87,436
616782,5036,4107,0
629256,2610,152,385
1135354,108921,1094,7541
141606,4247,82,208
2681106,127971,1312,4523
141464,3661,397,699
70792,4480,112,292
473879,22882,267,1743
330224,16605,520,2345
288138,6332,210,1493
285753,8724,326,840
60607,953,60,112
267657,2790,108,396
320194,0,0,0
521923,33214,275,1362
392115,14933,208,834
917469,32407,691,2358
172473,7233,325,833
33918,524,10,55
2473697,92524,6318,6103
651428,10115,5715,4458
1751640,21819,17661,7092
5491475,36709,3201,0
1034024,17370,518,1033
170959,3471,233,286
585674,10839,300,710
1352068,28393,582,4872
22209,98,30,328
68353,3114,130,697
669263,9415,3032,6246
149770,1577,41,432
8522873,278609,4964,24305
50093,2594,71,301
15478,158,68,87
342347,26859,427,3542
1371619,143142,1869,8868
2061459,14370,592,1340
2370802,64986,961,2664
310048,4517,317,0
15643726,369975,15821,22464
53747,1621,44,165
187741,13086,116,338
55222,1166,102,83
512537,9312,218,410
62555,1285,64,385
20022,129,14,71
499354,21887,724,1007
38230,1277,112,277
235811,14970,190,1083
183331,11540,60,1112
248789,25463,114,1249
631502,9100,188,525
347611,1060,1671,1045
1116771,24394,1305,8960
1172,12,0,0
326552,1237,433,3185
85995,2329,52,229
30432,379,28,160
75158,2135,113,373
173994,7664,114,1383
902102,70086,809,4692
1969895,78821,942,3777
53359,2676,20,293
2568419,109057,1613,3892
113681,2915,108,267
2488999,136816,1304,18695
190398,2242,296,610
874718,23309,711,1397
360208,20542,531,1566
808613,153,25,31
109364,5288,155,411
119275,5625,73,337
88652,1605,24,85
12981,101,61,50
6053112,14604,6269,202
1596587,51575,2094,3534
94248,3245,74,253
70891,5155,129,781
277643,1474,138,421
442321,1113,48,124
89985,2278,150,140
21278,54,5,4
551371,18505,559,2836
409999,23432,223,2504
217924,5390,690,1920
218669,1329,1163,3624
1339247,13494,3176,2124
13156,141,5,14
57262,1124,59,3
157011,4504,265,1789
433989,25397,391,6322
3244952,581,63,105
364005,20073,558,1067
19392316,1040557,27670,126148
196844,13218,63,828
10270,39,0,0
5371106,59475,8051,3981
10878906,185763,3071,18783
